date,division,event_url,fight_url,fighter,fighter_url,method,opponent,opponent_url,result,round,time,knockdowns,pass,reversals,sub_attempts,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"July 25, 2020",Women's Strawweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/5632f2364016e879,Marina Rodriguez,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,S-DEC,Carla Esparza,http://ufcstats.com/fighter-details/d910665038efc639,L,3,5:00,0,0,0,0,0,0,40,76,91,129,34,70,0,0,6,6,15,38,0,1,25,37
"July 25, 2020",Light Heavyweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/74dae3d87a99cf5d,Paul Craig,http://ufcstats.com/fighter-details/eabf206b162b3b83,SUB,Gadzhimurad Antigulov,http://ufcstats.com/fighter-details/af997f7611673880,W,1,2:06,0,0,0,1,0,0,2,5,4,7,2,5,0,0,0,0,2,5,0,0,0,0
"July 25, 2020",Light Heavyweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/74dae3d87a99cf5d,Gadzhimurad Antigulov,http://ufcstats.com/fighter-details/af997f7611673880,SUB,Paul Craig,http://ufcstats.com/fighter-details/eabf206b162b3b83,L,1,2:06,0,0,0,0,1,2,11,16,16,22,9,14,2,2,0,0,1,2,0,0,10,14
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/58e07add007685f8,Alex Oliveira,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,U-DEC,Peter Sobotta,http://ufcstats.com/fighter-details/1fcfc3709fe58151,W,3,5:00,1,0,0,0,0,0,45,93,48,96,19,51,16,29,10,13,37,85,7,7,1,1
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/58e07add007685f8,Peter Sobotta,http://ufcstats.com/fighter-details/1fcfc3709fe58151,U-DEC,Alex Oliveira,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,L,3,5:00,0,0,0,0,0,3,29,67,30,68,13,46,7,11,9,10,29,67,0,0,0,0
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/573d3a6984cbcd29,Khamzat Chimaev,http://ufcstats.com/fighter-details/767755fd74662dbf,KO/TKO,Rhys McKee,http://ufcstats.com/fighter-details/f748267c4ab6c127,W,1,3:09,0,3,0,1,1,2,40,62,68,98,40,62,0,0,0,0,0,1,0,0,40,61
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/573d3a6984cbcd29,Rhys McKee,http://ufcstats.com/fighter-details/f748267c4ab6c127,KO/TKO,Khamzat Chimaev,http://ufcstats.com/fighter-details/767755fd74662dbf,L,1,3:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 25, 2020",Lightweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/3b209a2aee014ac2,Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,KO/TKO,Jai Herbert,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,W,3,1:30,1,3,1,2,2,3,30,58,37,66,15,35,7,14,8,9,19,45,3,4,8,9
"July 25, 2020",Lightweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/3b209a2aee014ac2,Jai Herbert,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,KO/TKO,Francisco Trinaldo,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,L,3,1:30,1,3,0,0,0,0,21,70,37,90,15,63,4,5,2,2,16,61,5,6,0,3
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/407e1c6850e7022c,Jesse Ronson,http://ufcstats.com/fighter-details/5580771f383e141f,SUB,Nicolas Dalby,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,W,1,2:48,1,3,0,1,0,0,30,45,31,46,22,34,1,4,7,7,21,32,2,5,7,8
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/407e1c6850e7022c,Nicolas Dalby,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,SUB,Jesse Ronson,http://ufcstats.com/fighter-details/5580771f383e141f,L,1,2:48,0,0,0,0,0,0,20,50,20,53,10,38,8,10,2,2,17,44,3,6,0,0
"July 25, 2020",Heavyweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/6cfab1da57d260f4,Tom Aspinall,http://ufcstats.com/fighter-details/399afbabc02376b5,KO/TKO,Jake Collier,http://ufcstats.com/fighter-details/92fa1401b7927da3,W,1,0:45,1,0,0,0,0,0,10,10,10,10,7,7,1,1,2,2,9,9,0,0,1,1
"July 25, 2020",Heavyweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/6cfab1da57d260f4,Jake Collier,http://ufcstats.com/fighter-details/92fa1401b7927da3,KO/TKO,Tom Aspinall,http://ufcstats.com/fighter-details/399afbabc02376b5,L,1,0:45,0,0,0,0,0,0,3,9,3,9,1,7,0,0,2,2,3,9,0,0,0,0
"July 25, 2020",Featherweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/32b0e450b11b32fe,Movsar Evloev,http://ufcstats.com/fighter-details/76e2870ffafbe38f,U-DEC,Mike Grundy,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b,W,3,5:00,0,0,0,0,0,0,79,150,96,173,53,120,13,14,13,16,72,142,7,8,0,0
"July 25, 2020",Featherweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/32b0e450b11b32fe,Mike Grundy,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b,U-DEC,Movsar Evloev,http://ufcstats.com/fighter-details/76e2870ffafbe38f,L,3,5:00,0,2,0,1,6,15,20,66,25,80,11,53,9,12,0,1,18,64,1,1,1,1
"July 25, 2020",Heavyweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/88d3b6b833e31712,Tanner Boser,http://ufcstats.com/fighter-details/04c8b08b16a5b99e,KO/TKO,Raphael Pessoa,http://ufcstats.com/fighter-details/41f90012b86a11bf,W,2,2:36,0,0,0,0,0,0,43,60,43,60,15,31,7,7,21,22,34,48,0,0,9,12
"July 25, 2020",Heavyweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/88d3b6b833e31712,Raphael Pessoa,http://ufcstats.com/fighter-details/41f90012b86a11bf,KO/TKO,Tanner Boser,http://ufcstats.com/fighter-details/04c8b08b16a5b99e,L,2,2:36,0,0,0,0,0,1,12,36,13,37,6,28,2,2,4,6,12,35,0,1,0,0
"July 25, 2020",Women's Bantamweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/54bbc7974df586a1,Pannie Kianzad,http://ufcstats.com/fighter-details/91dac5e69e28d5b5,U-DEC,Bethe Correia,http://ufcstats.com/fighter-details/673ea7dcc786b1b3,W,3,5:00,0,0,0,0,0,0,103,199,106,205,76,168,10,14,17,17,97,191,6,8,0,0
"July 25, 2020",Women's Bantamweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/54bbc7974df586a1,Bethe Correia,http://ufcstats.com/fighter-details/673ea7dcc786b1b3,U-DEC,Pannie Kianzad,http://ufcstats.com/fighter-details/91dac5e69e28d5b5,L,3,5:00,0,0,0,0,1,5,56,143,83,178,40,117,14,20,2,6,46,126,9,15,1,2
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/87daaa6db4f6940c,Ramazan Emeev,http://ufcstats.com/fighter-details/abd5fb12437eda21,U-DEC,Niklas Stolze,http://ufcstats.com/fighter-details/62f7097c04311193,W,3,5:00,0,0,0,2,4,12,29,67,67,114,22,59,5,5,2,3,19,54,7,9,3,4
"July 25, 2020",Welterweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/87daaa6db4f6940c,Niklas Stolze,http://ufcstats.com/fighter-details/62f7097c04311193,U-DEC,Ramazan Emeev,http://ufcstats.com/fighter-details/abd5fb12437eda21,L,3,5:00,0,0,0,0,1,1,30,72,41,85,13,42,3,7,14,23,27,66,1,3,2,3
"July 25, 2020",Bantamweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/67db05bac9165722,Nathaniel Wood,http://ufcstats.com/fighter-details/329e403448756217,U-DEC,John Castaneda,http://ufcstats.com/fighter-details/5fa2974cbd18e05c,W,3,5:00,0,0,0,0,1,3,131,232,136,240,59,143,14,22,58,67,123,221,8,11,0,0
"July 25, 2020",Bantamweight,http://ufcstats.com/event-details/dde70a112e053a6c,http://ufcstats.com/fight-details/67db05bac9165722,John Castaneda,http://ufcstats.com/fighter-details/5fa2974cbd18e05c,U-DEC,Nathaniel Wood,http://ufcstats.com/fighter-details/329e403448756217,L,3,5:00,0,0,0,0,0,1,55,130,66,141,35,108,6,7,14,15,53,128,2,2,0,0
"July 18, 2020",Flyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/4dc5039b21013b3a,Deiveson Figueiredo,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,SUB,Joseph Benavidez,http://ufcstats.com/fighter-details/80eacd4da0617c57,W,1,4:48,2,2,0,4,0,0,35,40,40,45,31,36,4,4,0,0,12,16,0,0,23,24
"July 18, 2020",Flyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/4dc5039b21013b3a,Joseph Benavidez,http://ufcstats.com/fighter-details/80eacd4da0617c57,SUB,Deiveson Figueiredo,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,L,1,4:48,0,0,0,0,0,0,18,28,22,33,8,15,5,7,5,6,18,28,0,0,0,0
"July 18, 2020",Middleweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/fcfd2e6eed519cb9,Jack Hermansson,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,SUB,Kelvin Gastelum,http://ufcstats.com/fighter-details/8c0580d4fff106c1,W,1,1:18,0,0,0,1,0,1,2,4,2,4,0,1,0,1,2,2,2,4,0,0,0,0
"July 18, 2020",Middleweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/fcfd2e6eed519cb9,Kelvin Gastelum,http://ufcstats.com/fighter-details/8c0580d4fff106c1,SUB,Jack Hermansson,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,L,1,1:18,0,2,0,0,1,1,0,3,1,5,0,1,0,2,0,0,0,3,0,0,0,0
"July 18, 2020",Lightweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/e5872dfa5b93fcbb,Rafael Fiziev,http://ufcstats.com/fighter-details/c814b4c899793af6,U-DEC,Marc Diakiese,http://ufcstats.com/fighter-details/32c355b04fc57f3a,W,3,5:00,0,3,0,0,1,2,78,124,82,128,28,65,33,41,17,18,67,110,9,12,2,2
"July 18, 2020",Lightweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/e5872dfa5b93fcbb,Marc Diakiese,http://ufcstats.com/fighter-details/32c355b04fc57f3a,U-DEC,Rafael Fiziev,http://ufcstats.com/fighter-details/c814b4c899793af6,L,3,5:00,0,0,0,0,0,4,68,148,73,153,31,105,19,21,18,22,66,146,2,2,0,0
"July 18, 2020",Women's Flyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/c4c379b8f99fea88,Ariane Lipski,http://ufcstats.com/fighter-details/6551c64fbcd1a467,SUB,Luana Carolina,http://ufcstats.com/fighter-details/528b071cf3da7c56,W,1,1:28,0,0,0,1,0,0,3,4,11,12,1,2,2,2,0,0,3,4,0,0,0,0
"July 18, 2020",Women's Flyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/c4c379b8f99fea88,Luana Carolina,http://ufcstats.com/fighter-details/528b071cf3da7c56,SUB,Ariane Lipski,http://ufcstats.com/fighter-details/6551c64fbcd1a467,L,1,1:28,0,0,0,1,0,0,2,4,2,4,0,2,0,0,2,2,2,4,0,0,0,0
"July 18, 2020",Flyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/ba4485ce4e8e3fe1,Askar Askarov,http://ufcstats.com/fighter-details/b1d19449397541dc,U-DEC,Alexandre Pantoja,http://ufcstats.com/fighter-details/a0f0004aadf10b71,W,3,5:00,0,0,1,0,2,15,41,63,44,66,31,53,1,1,9,9,34,54,5,6,2,3
"July 18, 2020",Flyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/ba4485ce4e8e3fe1,Alexandre Pantoja,http://ufcstats.com/fighter-details/a0f0004aadf10b71,U-DEC,Askar Askarov,http://ufcstats.com/fighter-details/b1d19449397541dc,L,3,5:00,0,2,0,0,1,2,32,62,40,71,17,40,12,19,3,3,30,60,1,1,1,1
"July 18, 2020",Light Heavyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/e5a9f75b1117d848,Roman Dolidze,http://ufcstats.com/fighter-details/327d5f279895110d,KO/TKO,Khadis Ibragimov,http://ufcstats.com/fighter-details/c3218c810959d279,W,1,4:15,1,0,0,0,0,0,19,22,19,22,9,11,1,1,9,10,13,16,0,0,6,6
"July 18, 2020",Light Heavyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/e5a9f75b1117d848,Khadis Ibragimov,http://ufcstats.com/fighter-details/c3218c810959d279,KO/TKO,Roman Dolidze,http://ufcstats.com/fighter-details/327d5f279895110d,L,1,4:15,0,0,0,0,0,0,4,14,10,20,0,8,1,3,3,3,3,12,0,0,1,2
"July 18, 2020",Catch Weight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/bb881d4ee6dfbf86,Grant Dawson,http://ufcstats.com/fighter-details/99bd51917728c25d,U-DEC,Nad Narimani,http://ufcstats.com/fighter-details/776a58a67665a171,W,3,5:00,0,6,0,1,2,6,53,115,136,218,25,74,5,14,23,27,48,108,0,0,5,7
"July 18, 2020",Catch Weight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/bb881d4ee6dfbf86,Nad Narimani,http://ufcstats.com/fighter-details/776a58a67665a171,U-DEC,Grant Dawson,http://ufcstats.com/fighter-details/99bd51917728c25d,L,3,5:00,0,0,0,0,0,0,31,76,57,105,17,59,12,15,2,2,28,73,2,2,1,1
"July 18, 2020",Lightweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/b76c0b0ed2926737,Joel Alvarez,http://ufcstats.com/fighter-details/58bbef3770bb2dfc,SUB,Joe Duffy,http://ufcstats.com/fighter-details/654ae722109a0d31,W,1,2:25,0,0,0,1,0,0,18,37,18,37,7,24,3,4,8,9,18,36,0,1,0,0
"July 18, 2020",Lightweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/b76c0b0ed2926737,Joe Duffy,http://ufcstats.com/fighter-details/654ae722109a0d31,SUB,Joel Alvarez,http://ufcstats.com/fighter-details/58bbef3770bb2dfc,L,1,2:25,0,0,0,0,1,1,14,26,14,26,6,16,4,5,4,5,14,26,0,0,0,0
"July 18, 2020",Bantamweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/b5f70d0c88f12645,Brett Johns,http://ufcstats.com/fighter-details/ec52462a1b41f714,U-DEC,Montel Jackson,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,W,3,5:00,0,2,0,1,8,19,11,19,30,39,7,14,2,3,2,2,4,11,6,6,1,2
"July 18, 2020",Bantamweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/b5f70d0c88f12645,Montel Jackson,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,U-DEC,Brett Johns,http://ufcstats.com/fighter-details/ec52462a1b41f714,L,3,5:00,1,0,1,0,2,3,26,44,80,99,18,35,6,6,2,3,14,31,5,5,7,8
"July 18, 2020",Bantamweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/b9b0da84b243213f,Amir Albazi,http://ufcstats.com/fighter-details/6d35bf94f7d30241,SUB,Malcolm Gordon,http://ufcstats.com/fighter-details/dee294e9717012c2,W,1,4:42,0,3,0,1,1,1,12,28,28,46,8,24,2,2,2,2,10,25,0,0,2,3
"July 18, 2020",Bantamweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/b9b0da84b243213f,Malcolm Gordon,http://ufcstats.com/fighter-details/dee294e9717012c2,SUB,Amir Albazi,http://ufcstats.com/fighter-details/6d35bf94f7d30241,L,1,4:42,0,0,1,0,0,0,3,16,5,18,1,11,1,1,1,4,3,16,0,0,0,0
"July 18, 2020",Lightweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/ecb24300bb3bef8c,Arman Tsarukyan,http://ufcstats.com/fighter-details/eae48ff31db420c2,U-DEC,Davi Ramos,http://ufcstats.com/fighter-details/0052de90691d4a93,W,3,5:00,0,1,0,0,1,5,91,197,118,227,60,160,13,19,18,18,80,182,6,7,5,8
"July 18, 2020",Lightweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/ecb24300bb3bef8c,Davi Ramos,http://ufcstats.com/fighter-details/0052de90691d4a93,U-DEC,Arman Tsarukyan,http://ufcstats.com/fighter-details/eae48ff31db420c2,L,3,5:00,0,0,0,0,0,5,33,103,49,122,20,82,10,18,3,3,29,92,4,7,0,4
"July 18, 2020",Heavyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/147e31abbe3927d0,Serghei Spivac,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,M-DEC,Carlos Felipe,http://ufcstats.com/fighter-details/a2ea77e974c5889f,W,3,5:00,0,1,0,0,3,7,73,149,165,253,72,148,1,1,0,0,47,121,3,3,23,25
"July 18, 2020",Heavyweight,http://ufcstats.com/event-details/ddbd0d6259ce57cc,http://ufcstats.com/fight-details/147e31abbe3927d0,Carlos Felipe,http://ufcstats.com/fighter-details/a2ea77e974c5889f,M-DEC,Serghei Spivac,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,L,3,5:00,0,0,0,0,0,0,44,121,44,121,30,107,14,14,0,0,44,121,0,0,0,0
"July 15, 2020",Featherweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/abeaae1a64934178,Calvin Kattar,http://ufcstats.com/fighter-details/751de04455cfaac0,U-DEC,Dan Ige,http://ufcstats.com/fighter-details/82a5152216251682,W,5,5:00,0,0,0,0,1,1,105,260,107,262,70,211,19,32,16,17,95,236,1,3,9,21
"July 15, 2020",Featherweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/abeaae1a64934178,Dan Ige,http://ufcstats.com/fighter-details/82a5152216251682,U-DEC,Calvin Kattar,http://ufcstats.com/fighter-details/751de04455cfaac0,L,5,5:00,0,0,0,0,0,9,84,218,87,221,37,150,30,46,17,22,82,216,2,2,0,0
"July 15, 2020",Flyweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/7dbf23cb872edc9c,Tim Elliott,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,U-DEC,Ryan Benoit,http://ufcstats.com/fighter-details/20999e27ddd94bda,W,3,5:00,0,1,1,2,1,13,67,169,90,193,31,100,16,40,20,29,44,139,14,20,9,10
"July 15, 2020",Flyweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/7dbf23cb872edc9c,Ryan Benoit,http://ufcstats.com/fighter-details/20999e27ddd94bda,U-DEC,Tim Elliott,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,L,3,5:00,0,0,0,2,1,2,55,122,64,131,39,97,13,22,3,3,47,107,8,15,0,0
"July 15, 2020",Featherweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/d4c314616eac8f8b,Jimmie Rivera,http://ufcstats.com/fighter-details/9c907996820d2d69,U-DEC,Cody Stamann,http://ufcstats.com/fighter-details/bf7ad5628363eec9,W,3,5:00,0,0,0,1,2,3,48,89,90,134,16,44,13,16,19,29,32,68,12,16,4,5
"July 15, 2020",Featherweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/d4c314616eac8f8b,Cody Stamann,http://ufcstats.com/fighter-details/bf7ad5628363eec9,U-DEC,Jimmie Rivera,http://ufcstats.com/fighter-details/9c907996820d2d69,L,3,5:00,0,0,0,0,1,5,26,72,62,108,13,55,8,11,5,6,18,61,8,11,0,0
"July 15, 2020",Women's Flyweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/15def71ff1679e06,Taila Santos,http://ufcstats.com/fighter-details/f7467152fd9f18a2,U-DEC,Molly McCann,http://ufcstats.com/fighter-details/51018a31ddf31eb2,W,3,5:00,0,5,0,1,5,7,57,143,75,164,24,90,21,36,12,17,34,113,12,13,11,17
"July 15, 2020",Women's Flyweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/15def71ff1679e06,Molly McCann,http://ufcstats.com/fighter-details/51018a31ddf31eb2,U-DEC,Taila Santos,http://ufcstats.com/fighter-details/f7467152fd9f18a2,L,3,5:00,0,0,0,0,0,4,48,106,67,125,25,79,13,17,10,10,43,96,5,10,0,0
"July 15, 2020",Welterweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/33d2a1dbb8a7fef5,Mounir Lazzez,http://ufcstats.com/fighter-details/49ee5024966efc0d,U-DEC,Abdul Razak Alhassan,http://ufcstats.com/fighter-details/eae431e70064e046,W,3,5:00,0,4,0,0,4,4,98,177,114,194,51,118,25,36,22,23,78,151,14,20,6,6
"July 15, 2020",Welterweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/33d2a1dbb8a7fef5,Abdul Razak Alhassan,http://ufcstats.com/fighter-details/eae431e70064e046,U-DEC,Mounir Lazzez,http://ufcstats.com/fighter-details/49ee5024966efc0d,L,3,5:00,0,0,0,0,1,4,67,133,70,136,49,108,6,6,12,19,61,119,6,14,0,0
"July 15, 2020",Middleweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/7fd810af30144119,Khamzat Chimaev,http://ufcstats.com/fighter-details/767755fd74662dbf,SUB,John Phillips,http://ufcstats.com/fighter-details/e9ac7bfb65c25497,W,2,1:12,0,2,0,1,2,2,43,52,124,140,40,49,1,1,2,2,1,1,0,0,42,51
"July 15, 2020",Middleweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/7fd810af30144119,John Phillips,http://ufcstats.com/fighter-details/e9ac7bfb65c25497,SUB,Khamzat Chimaev,http://ufcstats.com/fighter-details/767755fd74662dbf,L,2,1:12,0,0,0,0,0,0,1,2,2,3,1,2,0,0,0,0,1,2,0,0,0,0
"July 15, 2020",Featherweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/f3efc6121c5323ff,Lerone Murphy,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,KO/TKO,Ricardo Ramos,http://ufcstats.com/fighter-details/1ae8f3c723aacff4,W,1,4:18,0,0,0,0,1,2,22,40,24,42,14,32,5,5,3,3,3,12,2,3,17,25
"July 15, 2020",Featherweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/f3efc6121c5323ff,Ricardo Ramos,http://ufcstats.com/fighter-details/1ae8f3c723aacff4,KO/TKO,Lerone Murphy,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,L,1,4:18,0,1,0,0,0,2,10,29,10,29,3,17,1,3,6,9,7,25,1,2,2,2
"July 15, 2020",Light Heavyweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/0e969ae805006d1f,Modestas Bukauskas,http://ufcstats.com/fighter-details/476fe566d2df676e,KO/TKO,Andreas Michailidis,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4,W,1,5:00,0,0,0,0,0,0,18,49,18,49,11,40,4,6,3,3,11,42,7,7,0,0
"July 15, 2020",Light Heavyweight,http://ufcstats.com/event-details/18f5669a92e99d92,http://ufcstats.com/fight-details/0e969ae805006d1f,Andreas Michailidis,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4,KO/TKO,Modestas Bukauskas,http://ufcstats.com/fighter-details/476fe566d2df676e,L,1,5:00,0,0,0,0,0,1,23,46,23,46,8,26,7,11,8,9,23,45,0,1,0,0
